,Label,Accuracy,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
4,ORG,0.6202270381836945,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
5,ORGderiv,0.0,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
6,ORGpart,0.6521739130434783,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
7,OTH,0.3742738589211618,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
8,OTHderiv,0.3392857142857143,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
9,OTHpart,0.3939393939393939,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
10,PER,0.8092269326683291,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
11,PERderiv,0.0,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
12,PERpart,0.2131147540983606,668b4ae6bf44413e8e48c7e5e0412e95,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 15:32:39.254000+00:00,information-density,accuracy_per_label
0,LOC,0.7341521394611727,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
1,LOCderiv,0.7694840834248079,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
2,LOCpart,0.4092307692307692,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
3,O,0.9854142550024806,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
4,ORG,0.6295149638802889,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
5,ORGderiv,0.0,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
6,ORGpart,0.6187290969899666,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
7,OTH,0.4282157676348547,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
8,OTHderiv,0.1607142857142857,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
9,OTHpart,0.1212121212121212,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
10,PER,0.815876974231089,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
11,PERderiv,0.0,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
12,PERpart,0.2622950819672131,ed9d78d87f1340708da96d8cca348895,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 10:08:39.343000+00:00,randomizer,accuracy_per_label
0,LOC,0.742472266244057,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
1,LOCderiv,0.7585071350164654,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
2,LOCpart,0.4707692307692308,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
3,O,0.9866490270657626,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
4,ORG,0.6166150670794633,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
5,ORGderiv,0.0,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
6,ORGpart,0.7290969899665551,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
7,OTH,0.4356846473029045,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
8,OTHderiv,0.2142857142857142,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
9,OTHpart,0.3636363636363636,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
10,PER,0.8162926018287614,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
11,PERderiv,0.0,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
12,PERpart,0.081967213114754,48ddc1b5fd1b41cc8f4bf49db17cfa93,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 03:45:00.231000+00:00,least-confidence,accuracy_per_label
0,LOC,0.7297939778129953,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
1,LOCderiv,0.7870472008781558,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
2,LOCpart,0.44,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
3,O,0.9860095915329916,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
4,ORG,0.6269349845201239,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
5,ORGderiv,0.0,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
6,ORGpart,0.6555183946488294,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
7,OTH,0.4406639004149377,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
8,OTHderiv,0.2857142857142857,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
9,OTHpart,0.4646464646464646,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
10,PER,0.830423940149626,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
11,PERderiv,0.0,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
12,PERpart,0.1885245901639344,608f78730e90418f952ad17385d52de3,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 11:45:24.004000+00:00,margin-confidence,accuracy_per_label
0,LOC,0.7301901743264659,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
1,LOCderiv,0.8068057080131723,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
2,LOCpart,0.3846153846153846,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
3,O,0.986880546827628,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
4,ORG,0.6057791537667698,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
5,ORGderiv,0.0,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
6,ORGpart,0.6839464882943144,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
7,OTH,0.4232365145228215,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
8,OTHderiv,0.0535714285714285,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
9,OTHpart,0.2121212121212121,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
10,PER,0.8300083125519534,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
11,PERderiv,0.0,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
12,PERpart,0.2459016393442623,dc54605305264e6698f901257fbebf26,4ef36c9ac2bc4b2baaa0a32839da8662,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-17 06:34:10.671000+00:00,entropy-confidence,accuracy_per_label
0,LOC,0.6735340729001584,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
1,LOCderiv,0.7189901207464325,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
2,LOCpart,0.4092307692307692,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
3,O,0.9888650019293314,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
4,ORG,0.5804953560371517,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
5,ORGderiv,0.0,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
6,ORGpart,0.580267558528428,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
7,OTH,0.3817427385892116,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
8,OTHderiv,0.1785714285714285,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
9,OTHpart,0.0505050505050505,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
10,PER,0.7809642560266001,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
11,PERderiv,0.0,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
12,PERpart,0.0983606557377049,872f89802ecd450a850ba5a678d77a46,0ff5198e25b84550b08861548989bda8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-14 09:32:19.613000+00:00,randomizer,accuracy_per_label
0,LOC,0.7293977812995246,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
1,LOCderiv,0.8013172338090011,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
2,LOCpart,0.403076923076923,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
3,O,0.9864395568050272,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
4,ORG,0.6155830753353974,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
5,ORGderiv,0.0,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
6,ORGpart,0.6989966555183946,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
7,OTH,0.3941908713692946,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
8,OTHderiv,0.3928571428571428,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
9,OTHpart,0.3333333333333333,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
10,PER,0.8121363258520365,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
11,PERderiv,0.0,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
12,PERpart,0.3032786885245901,3021b23d35574adda2a53090209f704a,7a2e456a90004ad0a42d190f0df505c0,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-08 13:50:34.486000+00:00,information-density,accuracy_per_label
0,LOC,0.7048335974643423,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
1,LOCderiv,0.7508232711306256,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
2,LOCpart,0.3815384615384615,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
3,O,0.982691141612921,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
4,ORG,0.5835913312693498,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
5,ORGderiv,0.0,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
6,ORGpart,0.6605351170568562,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
7,OTH,0.4248962655601659,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
8,OTHderiv,0.0357142857142857,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
9,OTHpart,0.1111111111111111,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
10,PER,0.7955112219451371,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
11,PERderiv,0.0,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
12,PERpart,0.081967213114754,f6ed174eead14721a654cf1c07f2d018,3e7f7a7d1203470298df0faa3589893c,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-18 02:27:11.339000+00:00,least-confidence,accuracy_per_label
0,LOC,0.7076069730586371,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
1,LOCderiv,0.7178924259055982,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
2,LOCpart,0.3784615384615384,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
3,O,0.9860647152858166,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
4,ORG,0.5841073271413829,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
5,ORGderiv,0.0,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
6,ORGpart,0.6187290969899666,e4b1c3fa5c06495a8b931f013c9e6f5c,835a44a32af949ffbf2e4b461ab2f326,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-17 10:52:36.410000+00:00,margin-confidence,accuracy_per_label
